frame,255,R,G,B,0
362,2046.0,52.00488632196553,68.42409813898057,66.13914443527686,237746.0
363,1893.0,51.88254835900257,68.45066579574625,66.22440869086908,252553.0
364,2255.0,51.89232444077741,68.44817106710671,66.2349983956729,264887.0
365,2135.0,51.68402090209021,68.44175032086542,66.31221007517418,287111.0
366,2333.0,51.682837137880455,68.45636917858452,66.32530711404473,287544.0
367,2236.0,51.88351897689769,68.46291941694169,66.24122662266227,287747.0
368,2146.0,52.0062213513018,68.39137330399707,66.13991795012835,288231.0
369,2064.0,51.9844563623029,68.39359644297762,66.11188348001467,288482.0
370,1791.0,51.98737509167584,68.40117115878255,66.11938714704804,288738.0
371,1654.0,51.98612371653832,68.38743582691602,66.09690823248991,288660.0
372,4083.0,51.99188439677301,68.38545219105244,66.1028602860286,288866.0
373,4126.0,51.98176682251559,68.38778304913825,66.09307618261826,288834.0
374,4161.0,51.981373762376236,68.42574715804913,66.1339429776311,288987.0
375,4549.0,51.99180532636597,68.43485056839017,66.14418087642098,288625.0
376,4434.0,52.00809383021635,68.40878712871287,66.11929890905758,288745.0
377,4956.0,51.99247914374771,68.402008846718,66.10423886138614,288547.0
378,4786.0,52.00593486431976,68.41561927026036,66.13776356802347,288644.0
379,4610.0,51.998521727172715,68.4170104510451,66.13446323799046,288734.0
380,4237.0,51.987075999266594,68.41484231756509,66.13775783828383,288816.0
381,3987.0,51.971920837917125,68.42413939310597,66.13187683351669,289089.0
382,3158.0,51.99065937843785,68.42862921708837,66.13856458562523,289226.0
383,2889.0,51.979047488082145,68.43103226989366,66.12812385405208,286797.0
384,2580.0,51.97581935276861,68.41789168500183,66.1174218463513,286754.0
385,2529.0,51.97877016868353,68.41687866703337,66.11961519068574,286719.0
386,2720.0,51.98734644297763,68.42651723505683,66.11645008250825,286331.0
387,131107.0,51.99532224055739,68.42378529519618,66.11330789328933,286446.0
388,130434.0,51.99450174184085,68.42410272277228,66.11192588008801,285924.0
389,130478.0,51.99530275944261,68.40432595342868,66.09693000550055,286094.0
390,129307.0,51.98989846901357,68.4046651540154,66.09438027136046,286270.0
